block_idx,track,timestamp_s,ground_truth_label,lumir_prediction,rms
372,All_of_the_Lights,34.5512925170068,HIGH,HIGH,0.5635272264480591
373,All_of_the_Lights,34.644172335600906,HIGH,HIGH,0.5616589188575745
374,All_of_the_Lights,34.73705215419501,HIGH,HIGH,0.5427181124687195
375,All_of_the_Lights,34.82993197278912,HIGH,HIGH,0.5588741302490234
376,All_of_the_Lights,34.92281179138322,MID,HIGH,0.5563668012619019
377,All_of_the_Lights,35.015691609977324,MID,HIGH,0.4521110355854034
378,All_of_the_Lights,35.10857142857143,MID,HIGH,0.4361046254634857
379,All_of_the_Lights,35.20145124716553,MID,HIGH,0.3991281986236572
380,All_of_the_Lights,35.294331065759636,MID,HIGH,0.4014522433280945
381,All_of_the_Lights,35.38721088435374,MID,HIGH,0.4049842357635498
382,All_of_the_Lights,35.48009070294785,MID,HIGH,0.3801375329494476
383,All_of_the_Lights,35.57297052154195,MID,HIGH,0.5710047483444214
384,All_of_the_Lights,35.66585034013605,MID,HIGH,0.4082922339439392
385,All_of_the_Lights,35.75873015873016,MID,HIGH,0.3867398202419281
386,All_of_the_Lights,35.851609977324266,MID,HIGH,0.4291518628597259
387,All_of_the_Lights,35.944489795918365,MID,HIGH,0.3743013739585876
388,All_of_the_Lights,36.03736961451247,MID,LOW,0.3520715534687042
389,All_of_the_Lights,36.13024943310658,MID,LOW,0.385960042476654
390,All_of_the_Lights,36.22312925170068,MID,LOW,0.5660927891731262
391,All_of_the_Lights,36.31600907029478,MID,LOW,0.4642579257488251
392,All_of_the_Lights,36.40888888888889,MID,LOW,0.4195083677768707
393,All_of_the_Lights,36.501768707482995,MID,LOW,0.3949623107910156
394,All_of_the_Lights,36.594648526077094,MID,LOW,0.5405235886573792
395,All_of_the_Lights,36.6875283446712,MID,LOW,0.4799702763557434
396,All_of_the_Lights,36.78040816326531,MID,LOW,0.3755373060703277
397,All_of_the_Lights,36.87328798185941,MID,LOW,0.4241029322147369
398,All_of_the_Lights,36.96616780045351,MID,LOW,0.4137857556343078
399,All_of_the_Lights,37.05904761904762,MID,LOW,0.4520986080169678
400,All_of_the_Lights,37.15192743764173,MID,LOW,0.4613871574401855
401,All_of_the_Lights,37.24480725623583,MID,LOW,0.5774884223937988
402,All_of_the_Lights,37.33768707482993,MID,LOW,0.5568331480026245
403,All_of_the_Lights,37.43056689342403,MID,LOW,0.5207251310348511
404,All_of_the_Lights,37.52344671201814,MID,LOW,0.5592440962791443
405,All_of_the_Lights,37.61632653061225,MID,LOW,0.5498049855232239
406,All_of_the_Lights,37.70920634920635,MID,MID,0.5532283782958984
407,All_of_the_Lights,37.802086167800454,MID,LOW,0.539442241191864
408,All_of_the_Lights,37.89496598639456,MID,LOW,0.5770776867866516
409,All_of_the_Lights,37.98784580498866,MID,LOW,0.5445250272750854
410,All_of_the_Lights,38.080725623582765,MID,LOW,0.554271936416626
411,All_of_the_Lights,38.17360544217687,MID,LOW,0.5562198162078857
412,All_of_the_Lights,38.26648526077098,MID,LOW,0.5939459204673767
413,All_of_the_Lights,38.35936507936508,MID,MID,0.5650696754455566
414,All_of_the_Lights,38.45224489795918,MID,MID,0.4730646014213562
415,All_of_the_Lights,38.54512471655329,MID,MID,0.5359054803848267
416,All_of_the_Lights,38.638004535147395,MID,MID,0.5376513004302979
417,All_of_the_Lights,38.730884353741494,MID,MID,0.5161935687065125
418,All_of_the_Lights,38.8237641723356,MID,MID,0.3192188739776611
419,All_of_the_Lights,38.91664399092971,MID,MID,0.507599413394928
420,All_of_the_Lights,39.00952380952381,MID,MID,0.4503278136253357
421,All_of_the_Lights,39.10240362811791,MID,MID,0.2372431457042694
422,All_of_the_Lights,39.19528344671202,MID,MID,0.3141182661056518
423,All_of_the_Lights,39.288163265306125,MID,MID,0.26539346575737
424,All_of_the_Lights,39.381043083900224,MID,MID,0.2921634912490845
425,All_of_the_Lights,39.47392290249433,MID,MID,0.2633914053440094
426,All_of_the_Lights,39.56680272108843,MID,MID,0.5037147402763367
427,All_of_the_Lights,39.65968253968254,MID,MID,0.3943057358264923
428,All_of_the_Lights,39.75256235827664,MID,MID,0.32926145195961
429,All_of_the_Lights,39.84544217687075,MID,MID,0.3036685287952423
430,All_of_the_Lights,39.938321995464854,MID,MID,0.3723403215408325
431,All_of_the_Lights,40.03120181405896,MID,MID,0.6267763376235962
432,All_of_the_Lights,40.12408163265306,MID,MID,0.4881597757339477
433,All_of_the_Lights,40.216961451247165,MID,MID,0.4379633367061615
434,All_of_the_Lights,40.30984126984127,MID,MID,0.3939346075057983
435,All_of_the_Lights,40.40272108843537,MID,MID,0.3294903635978699
436,All_of_the_Lights,40.49560090702948,MID,MID,0.1957957595586776
437,All_of_the_Lights,40.58848072562358,MID,LOW,0.167205810546875
438,All_of_the_Lights,40.68136054421769,MID,LOW,0.2395813465118408
439,All_of_the_Lights,40.77424036281179,MID,LOW,0.1127343028783798
440,All_of_the_Lights,40.867120181405895,MID,LOW,0.2028980851173401
441,All_of_the_Lights,40.96,MID,LOW,0.1052679046988487
442,All_of_the_Lights,41.05287981859411,MID,LOW,0.1888504028320312
443,All_of_the_Lights,41.145759637188206,MID,LOW,0.0700536742806434
444,All_of_the_Lights,41.23863945578231,MID,LOW,0.1819839924573898
445,All_of_the_Lights,41.33151927437642,MID,MID,0.2486189156770706
446,All_of_the_Lights,41.424399092970525,MID,MID,0.2427745312452316
447,All_of_the_Lights,41.517278911564624,MID,MID,0.2359894961118698
448,All_of_the_Lights,41.61015873015873,MID,LOW,0.2626806795597076
449,All_of_the_Lights,41.70303854875283,MID,MID,0.5597259402275085
450,All_of_the_Lights,41.795918367346935,MID,MID,0.4393963813781738
451,All_of_the_Lights,41.88879818594104,MID,MID,0.4572556614875793
452,All_of_the_Lights,41.98167800453515,MID,MID,0.4895338416099548
453,All_of_the_Lights,42.074557823129254,MID,MID,0.5158522129058838
454,All_of_the_Lights,42.16743764172335,MID,MID,0.518599808216095
455,All_of_the_Lights,42.26031746031746,MID,MID,0.5239529013633728
456,All_of_the_Lights,42.353197278911566,MID,MID,0.5573077201843262
457,All_of_the_Lights,42.44607709750567,MID,MID,0.4859093725681305
458,All_of_the_Lights,42.53895691609977,MID,MID,0.4200476408004761
459,All_of_the_Lights,42.63183673469388,MID,MID,0.4553228616714477
460,All_of_the_Lights,42.72471655328798,MID,MID,0.4141329228878021
461,All_of_the_Lights,42.81759637188209,MID,MID,0.366119921207428
462,All_of_the_Lights,42.91047619047619,MID,MID,0.477845162153244
463,All_of_the_Lights,43.003356009070295,MID,MID,0.513301432132721
464,All_of_the_Lights,43.0962358276644,MID,MID,0.4722248017787933
465,All_of_the_Lights,43.1891156462585,MID,HIGH,0.4280018508434295
466,All_of_the_Lights,43.281995464852606,MID,HIGH,0.3966757953166961
467,All_of_the_Lights,43.37487528344671,MID,HIGH,0.5422596335411072
468,All_of_the_Lights,43.46775510204082,MID,HIGH,0.4527989327907562
469,All_of_the_Lights,43.56063492063492,MID,HIGH,0.318995326757431
470,All_of_the_Lights,43.653514739229024,MID,HIGH,0.352811723947525
471,All_of_the_Lights,43.74639455782313,MID,HIGH,0.3293711543083191
472,All_of_the_Lights,43.83927437641724,MID,HIGH,0.3607533276081085
473,All_of_the_Lights,43.932154195011336,MID,HIGH,0.3611219823360443
474,All_of_the_Lights,44.02503401360544,MID,HIGH,0.5561591386795044
475,All_of_the_Lights,44.11791383219955,MID,HIGH,0.441153734922409
476,All_of_the_Lights,44.210793650793654,MID,HIGH,0.443892627954483
477,All_of_the_Lights,44.30367346938775,MID,HIGH,0.4904122352600097
478,All_of_the_Lights,44.39655328798186,MID,HIGH,0.4741383194923401
479,All_of_the_Lights,44.489433106575966,MID,HIGH,0.4585291743278503
480,All_of_the_Lights,44.582312925170065,MID,HIGH,0.5265499353408813
481,All_of_the_Lights,44.67519274376417,MID,HIGH,0.5819042325019836
482,All_of_the_Lights,44.76807256235828,MID,HIGH,0.5190673470497131
483,All_of_the_Lights,44.860952380952384,MID,HIGH,0.5463905930519104
0,Dead_Flowers,0.0,MID,MID,0.4333043098449707
1,Dead_Flowers,0.0928798185941043,MID,MID,0.4185495376586914
2,Dead_Flowers,0.1857596371882086,MID,MID,0.2607288062572479
3,Dead_Flowers,0.2786394557823129,MID,MID,0.1348186433315277
4,Dead_Flowers,0.3715192743764172,MID,MID,0.5001055002212524
5,Dead_Flowers,0.4643990929705215,MID,MID,0.3760211169719696
6,Dead_Flowers,0.5572789115646258,MID,MID,0.2143136858940124
7,Dead_Flowers,0.6501587301587302,MID,MID,0.1917812377214431
8,Dead_Flowers,0.7430385487528345,MID,MID,0.3212104141712188
9,Dead_Flowers,0.8359183673469388,MID,LOW,0.2028983235359192
10,Dead_Flowers,0.9287981859410432,MID,LOW,0.191712886095047
11,Dead_Flowers,1.0216780045351477,MID,LOW,0.1088796481490135
12,Dead_Flowers,1.1145578231292517,MID,LOW,0.1542582958936691
13,Dead_Flowers,1.207437641723356,MID,LOW,0.2040448486804962
14,Dead_Flowers,1.3003174603174603,MID,LOW,0.1963486820459365
15,Dead_Flowers,1.3931972789115643,MID,LOW,0.2373055815696716
16,Dead_Flowers,1.486077097505669,MID,LOW,0.4966112673282623
17,Dead_Flowers,1.5789569160997732,MID,LOW,0.2794417142868042
18,Dead_Flowers,1.6718367346938776,MID,LOW,0.205136552453041
19,Dead_Flowers,1.7647165532879818,MID,LOW,0.2135723978281021
20,Dead_Flowers,1.8575963718820865,MID,LOW,0.2174228876829147
21,Dead_Flowers,1.9504761904761905,MID,LOW,0.3723562657833099
22,Dead_Flowers,2.043356009070295,MID,LOW,0.4364734888076782
23,Dead_Flowers,2.136235827664399,MID,LOW,0.3208489120006561
24,Dead_Flowers,2.2291156462585033,MID,LOW,0.2068890184164047
25,Dead_Flowers,2.321995464852608,MID,LOW,0.209068551659584
26,Dead_Flowers,2.414875283446712,MID,LOW,0.188850924372673
27,Dead_Flowers,2.507755102040816,MID,LOW,0.1990523338317871
28,Dead_Flowers,2.6006349206349206,MID,LOW,0.2128981947898864
29,Dead_Flowers,2.693514739229025,MID,LOW,0.4809625148773193
30,Dead_Flowers,2.786394557823129,MID,LOW,0.3237372040748596
31,Dead_Flowers,2.8792743764172335,MID,LOW,0.4763890206813812
32,Dead_Flowers,2.972154195011338,MID,LOW,0.3398985862731933
33,Dead_Flowers,3.0650340136054424,MID,LOW,0.2495970427989959
34,Dead_Flowers,3.1579138321995464,MID,LOW,0.1745322048664093
35,Dead_Flowers,3.250793650793651,MID,LOW,0.5219953060150146
36,Dead_Flowers,3.3436734693877552,MID,LOW,0.24923937022686
37,Dead_Flowers,3.436553287981859,MID,LOW,0.5446146130561829
38,Dead_Flowers,3.5294331065759637,MID,LOW,0.255656898021698
39,Dead_Flowers,3.622312925170068,MID,LOW,0.36237633228302
40,Dead_Flowers,3.715192743764173,MID,LOW,0.2627873420715332
41,Dead_Flowers,3.808072562358277,MID,LOW,0.2328572869300842
42,Dead_Flowers,3.900952380952381,MID,LOW,0.1900113523006439
43,Dead_Flowers,3.9938321995464854,MID,LOW,0.1821153312921524
44,Dead_Flowers,4.08671201814059,MID,LOW,0.179506316781044
45,Dead_Flowers,4.179591836734694,MID,LOW,0.2291279882192611
46,Dead_Flowers,4.272471655328798,MID,LOW,0.2583099603652954
47,Dead_Flowers,4.365351473922902,LOW,LOW,0.2761398553848266
48,Dead_Flowers,4.458231292517007,LOW,LOW,0.1548176854848861
49,Dead_Flowers,4.551111111111111,LOW,LOW,0.1300528347492218
50,Dead_Flowers,4.6439909297052155,LOW,LOW,0.1249833330512046
51,Dead_Flowers,4.73687074829932,LOW,LOW,0.1225265488028526
52,Dead_Flowers,4.829750566893424,LOW,LOW,0.2255942523479461
53,Dead_Flowers,4.922630385487528,LOW,LOW,0.1994727402925491
54,Dead_Flowers,5.015510204081632,LOW,LOW,0.1553465873003006
55,Dead_Flowers,5.108390022675737,LOW,LOW,0.182718738913536
56,Dead_Flowers,5.201269841269841,LOW,LOW,0.1695164144039154
57,Dead_Flowers,5.294149659863946,LOW,LOW,0.1591366678476333
58,Dead_Flowers,5.38702947845805,LOW,LOW,0.2755618691444397
59,Dead_Flowers,5.479909297052155,LOW,LOW,0.144460067152977
60,Dead_Flowers,5.572789115646258,LOW,LOW,0.1423050910234451
61,Dead_Flowers,5.6656689342403626,LOW,LOW,0.1924667060375213
62,Dead_Flowers,5.758548752834467,LOW,LOW,0.1791176199913025
63,Dead_Flowers,5.851428571428571,LOW,LOW,0.198054626584053
64,Dead_Flowers,5.944308390022676,LOW,LOW,0.1744768470525741
65,Dead_Flowers,6.03718820861678,LOW,LOW,0.1494302600622177
66,Dead_Flowers,6.130068027210885,LOW,LOW,0.1748273521661758
67,Dead_Flowers,6.222947845804988,LOW,LOW,0.2016940265893936
68,Dead_Flowers,6.315827664399093,LOW,LOW,0.1846489459276199
69,Dead_Flowers,6.408707482993197,LOW,LOW,0.1849707514047622
70,Dead_Flowers,6.501587301587302,LOW,LOW,0.1382741928100586
71,Dead_Flowers,6.594467120181406,LOW,LOW,0.1139528453350067
72,Dead_Flowers,6.6873469387755105,LOW,LOW,0.1118756830692291
73,Dead_Flowers,6.780226757369615,LOW,LOW,0.1048523262143135
74,Dead_Flowers,6.873106575963718,LOW,LOW,0.1073110476136207
75,Dead_Flowers,6.965986394557823,LOW,LOW,0.1104127392172813
76,Dead_Flowers,7.058866213151927,LOW,LOW,0.1054366677999496
77,Dead_Flowers,7.151746031746032,LOW,LOW,0.2487018704414367
78,Dead_Flowers,7.244625850340136,LOW,LOW,0.2111878991127014
79,Dead_Flowers,7.337505668934241,LOW,LOW,0.1145398765802383
80,Dead_Flowers,7.430385487528345,LOW,LOW,0.1086879968643188
81,Dead_Flowers,7.523265306122449,LOW,LOW,0.106248028576374
82,Dead_Flowers,7.616145124716553,LOW,LOW,0.1070342808961868
83,Dead_Flowers,7.7090249433106575,LOW,LOW,0.2278371900320053
84,Dead_Flowers,7.801904761904762,LOW,LOW,0.1486157327890396
85,Dead_Flowers,7.894784580498866,LOW,LOW,0.1703885048627853
86,Dead_Flowers,7.987664399092971,LOW,LOW,0.187614232301712
87,Dead_Flowers,8.080544217687075,LOW,LOW,0.1985507011413574
88,Dead_Flowers,8.17342403628118,LOW,LOW,0.1763432770967483
89,Dead_Flowers,8.266303854875284,LOW,LOW,0.2638439536094665
90,Dead_Flowers,8.359183673469389,LOW,LOW,0.1526405364274978
91,Dead_Flowers,8.452063492063493,LOW,LOW,0.1833883076906204
92,Dead_Flowers,8.544943310657596,LOW,LOW,0.178315982222557
93,Dead_Flowers,8.6378231292517,LOW,LOW,0.1928469687700271
94,Dead_Flowers,8.730702947845804,LOW,LOW,0.1731039732694625
95,Dead_Flowers,8.823582766439909,LOW,LOW,0.1224603205919265
96,Dead_Flowers,8.916462585034013,LOW,LOW,0.1237699463963508
97,Dead_Flowers,9.009342403628118,LOW,LOW,0.1689482182264328
98,Dead_Flowers,9.102222222222222,LOW,LOW,0.167941004037857
99,Dead_Flowers,9.195102040816328,LOW,LOW,0.1634167432785034
100,Dead_Flowers,9.287981859410433,LOW,LOW,0.1708392053842544
101,Dead_Flowers,9.380861678004536,LOW,LOW,0.1743006110191345
102,Dead_Flowers,9.47374149659864,LOW,LOW,0.1680887937545776
103,Dead_Flowers,9.566621315192744,LOW,LOW,0.1691059917211532
104,Dead_Flowers,9.659501133786849,LOW,LOW,0.1279662698507309
105,Dead_Flowers,9.752380952380951,LOW,LOW,0.0828631967306137
106,Dead_Flowers,9.845260770975056,LOW,LOW,0.135024145245552
107,Dead_Flowers,9.93814058956916,LOW,LOW,0.1541065871715545
108,Dead_Flowers,10.031020408163265,LOW,LOW,0.2656340003013611
109,Dead_Flowers,10.12390022675737,LOW,LOW,0.1772175431251526
110,Dead_Flowers,10.216780045351474,LOW,LOW,0.1525270342826843
111,Dead_Flowers,10.309659863945578,LOW,LOW,0.1424185037612915
112,Dead_Flowers,10.402539682539684,LOW,LOW,0.148238405585289
113,Dead_Flowers,10.495419501133789,LOW,LOW,0.1601749509572982
114,Dead_Flowers,10.588299319727891,LOW,LOW,0.245541363954544
115,Dead_Flowers,10.681179138321996,LOW,LOW,0.1923151165246963
116,Dead_Flowers,10.7740589569161,LOW,LOW,0.1801143884658813
117,Dead_Flowers,10.866938775510205,LOW,LOW,0.1297927796840667
118,Dead_Flowers,10.95981859410431,LOW,LOW,0.1737763881683349
119,Dead_Flowers,11.052698412698414,LOW,LOW,0.2297970950603485
120,Dead_Flowers,11.145578231292516,LOW,LOW,0.1841257810592651
121,Dead_Flowers,11.23845804988662,LOW,LOW,0.1654174178838729
122,Dead_Flowers,11.331337868480723,LOW,LOW,0.1684640347957611
123,Dead_Flowers,11.42421768707483,LOW,LOW,0.1715339720249176
124,Dead_Flowers,11.517097505668934,LOW,LOW,0.1705048680305481
125,Dead_Flowers,11.609977324263038,LOW,LOW,0.131264328956604
126,Dead_Flowers,11.702857142857145,LOW,LOW,0.1640185564756393
127,Dead_Flowers,11.795736961451247,LOW,LOW,0.1528968811035156
128,Dead_Flowers,11.888616780045352,LOW,LOW,0.1570474207401275
129,Dead_Flowers,11.981496598639456,LOW,LOW,0.1625616401433944
130,Dead_Flowers,12.07437641723356,LOW,LOW,0.1800497323274612
131,Dead_Flowers,12.167256235827663,LOW,LOW,0.1850677728652954
132,Dead_Flowers,12.26013605442177,LOW,LOW,0.1420519351959228
133,Dead_Flowers,12.353015873015874,LOW,LOW,0.1587855964899063
134,Dead_Flowers,12.445895691609977,LOW,LOW,0.186628520488739
135,Dead_Flowers,12.53877551020408,LOW,LOW,0.1233056634664535
136,Dead_Flowers,12.631655328798184,LOW,LOW,0.1125786155462265
137,Dead_Flowers,12.72453514739229,LOW,LOW,0.1793512552976608
138,Dead_Flowers,12.817414965986394,LOW,LOW,0.1959570348262787
139,Dead_Flowers,12.9102947845805,LOW,LOW,0.26214399933815
140,Dead_Flowers,13.003174603174603,LOW,LOW,0.173368215560913
141,Dead_Flowers,13.096054421768708,LOW,LOW,0.1507340967655182
142,Dead_Flowers,13.188934240362812,LOW,LOW,0.1701617091894149
143,Dead_Flowers,13.281814058956916,LOW,LOW,0.1845558881759643
144,Dead_Flowers,13.37469387755102,LOW,LOW,0.2393901348114013
145,Dead_Flowers,13.467573696145124,LOW,LOW,0.2302709519863128
146,Dead_Flowers,13.56045351473923,LOW,LOW,0.2022210210561752
147,Dead_Flowers,13.653333333333334,LOW,LOW,0.189658522605896
148,Dead_Flowers,13.746213151927437,LOW,LOW,0.1782679259777069
149,Dead_Flowers,13.83909297052154,LOW,LOW,0.1938181668519973
150,Dead_Flowers,13.931972789115646,LOW,LOW,0.2797564566135406
151,Dead_Flowers,14.02485260770975,LOW,LOW,0.2478606104850769
152,Dead_Flowers,14.117732426303856,LOW,MID,0.2143562138080597
153,Dead_Flowers,14.21061224489796,LOW,MID,0.2163210213184356
154,Dead_Flowers,14.303492063492063,LOW,MID,0.2376521080732345
155,Dead_Flowers,14.396371882086168,LOW,MID,0.2325973212718963
156,Dead_Flowers,14.489251700680272,LOW,MID,0.238412544131279
157,Dead_Flowers,14.582131519274377,LOW,MID,0.201985701918602
158,Dead_Flowers,14.67501133786848,LOW,MID,0.2107572555541992
159,Dead_Flowers,14.767891156462586,LOW,MID,0.2013053745031356
160,Dead_Flowers,14.86077097505669,LOW,LOW,0.2151446342468261
161,Dead_Flowers,14.953650793650796,LOW,LOW,0.2174438387155532
162,Dead_Flowers,15.046530612244895,LOW,LOW,0.2250730842351913
163,Dead_Flowers,15.139410430839002,LOW,LOW,0.1958232522010803
164,Dead_Flowers,15.232290249433106,LOW,MID,0.2023487985134124
165,Dead_Flowers,15.32517006802721,LOW,MID,0.172398954629898
166,Dead_Flowers,15.418049886621317,LOW,MID,0.1510534882545471
167,Dead_Flowers,15.51092970521542,LOW,MID,0.1736226230859756
168,Dead_Flowers,15.603809523809524,LOW,MID,0.1773046255111694
169,Dead_Flowers,15.696689342403628,LOW,MID,0.2212999910116195
170,Dead_Flowers,15.789569160997733,LOW,MID,0.2276497036218643
171,Dead_Flowers,15.882448979591835,LOW,MID,0.2004724740982055
172,Dead_Flowers,15.975328798185942,LOW,MID,0.2513674795627594
173,Dead_Flowers,16.068208616780044,LOW,MID,0.2472805976867675
174,Dead_Flowers,16.16108843537415,LOW,MID,0.2478105425834655
175,Dead_Flowers,16.253968253968253,LOW,MID,0.270706444978714
176,Dead_Flowers,16.34684807256236,LOW,MID,0.1440070271492004
177,Dead_Flowers,16.439727891156462,LOW,MID,0.3363658189773559
178,Dead_Flowers,16.532607709750568,HIGH,MID,0.3375853598117828
179,Dead_Flowers,16.62548752834467,HIGH,MID,0.4788450300693512
180,Dead_Flowers,16.718367346938777,HIGH,MID,0.3936235606670379
181,Dead_Flowers,16.81124716553288,HIGH,MID,0.3382229506969452
182,Dead_Flowers,16.904126984126986,HIGH,MID,0.3009032905101776
183,Dead_Flowers,16.99700680272109,HIGH,MID,0.3087018728256225
184,Dead_Flowers,17.08988662131519,HIGH,MID,0.3052431046962738
185,Dead_Flowers,17.182766439909297,HIGH,MID,0.4880295395851135
186,Dead_Flowers,17.2756462585034,HIGH,MID,0.2841539680957794
187,Dead_Flowers,17.368526077097506,HIGH,MID,0.3213258981704712
188,Dead_Flowers,17.46140589569161,HIGH,MID,0.3245887458324432
189,Dead_Flowers,17.554285714285715,HIGH,MID,0.2992657721042633
190,Dead_Flowers,17.647165532879818,HIGH,MID,0.3100926280021667
191,Dead_Flowers,17.740045351473924,HIGH,MID,0.3280739188194275
192,Dead_Flowers,17.832925170068027,HIGH,MID,0.3334207534790039
193,Dead_Flowers,17.925804988662133,HIGH,MID,0.3576383590698242
194,Dead_Flowers,18.018684807256236,HIGH,MID,0.3351308703422546
195,Dead_Flowers,18.11156462585034,HIGH,MID,0.3472528457641601
196,Dead_Flowers,18.204444444444444,HIGH,MID,0.339702308177948
197,Dead_Flowers,18.297324263038547,HIGH,MID,0.3490249514579773
198,Dead_Flowers,18.390204081632653,HIGH,MID,0.3615744411945343
199,Dead_Flowers,18.483083900226756,HIGH,MID,0.3644041121006012
200,Dead_Flowers,18.575963718820866,HIGH,MID,0.4838537871837616
201,Dead_Flowers,18.668843537414965,HIGH,MID,0.3816755414009094
202,Dead_Flowers,18.76172335600907,HIGH,MID,0.2714618444442749
203,Dead_Flowers,18.854603174603177,HIGH,MID,0.2461114227771759
204,Dead_Flowers,18.94748299319728,HIGH,MID,0.3021588325500488
205,Dead_Flowers,19.040362811791383,HIGH,MID,0.2923605144023895
206,Dead_Flowers,19.13324263038549,HIGH,MID,0.4472900927066803
207,Dead_Flowers,19.22612244897959,HIGH,MID,0.3661273419857025
208,Dead_Flowers,19.319002267573698,HIGH,MID,0.3514522910118103
209,Dead_Flowers,19.4118820861678,HIGH,MID,0.3068417906761169
210,Dead_Flowers,19.504761904761907,HIGH,MID,0.3061622381210327
211,Dead_Flowers,19.59764172335601,HIGH,MID,0.3205075562000274
212,Dead_Flowers,19.690521541950112,HIGH,MID,0.4519091546535492
213,Dead_Flowers,19.783401360544214,HIGH,MID,0.3709724843502044
214,Dead_Flowers,19.87628117913832,HIGH,MID,0.3015994131565094
215,Dead_Flowers,19.969160997732427,HIGH,MID,0.3042002320289612
216,Dead_Flowers,20.06204081632653,HIGH,MID,0.3908441364765167
217,Dead_Flowers,20.154920634920636,HIGH,MID,0.3196377456188202
218,Dead_Flowers,20.24780045351474,HIGH,MID,0.325443685054779
219,Dead_Flowers,20.340680272108845,HIGH,MID,0.3482264876365661
220,Dead_Flowers,20.433560090702947,HIGH,MID,0.3105583786964416
221,Dead_Flowers,20.526439909297057,HIGH,MID,0.3128746747970581
222,Dead_Flowers,20.619319727891156,HIGH,MID,0.3190696239471435
223,Dead_Flowers,20.712199546485262,HIGH,MID,0.3263874351978302
224,Dead_Flowers,20.805079365079365,HIGH,MID,0.3549410104751587
225,Dead_Flowers,20.897959183673468,HIGH,MID,0.4480005502700805
226,Dead_Flowers,20.990839002267577,HIGH,MID,0.40369513630867
227,Dead_Flowers,21.083718820861677,HIGH,MID,0.3117707669734955
228,Dead_Flowers,21.176598639455783,HIGH,MID,0.1048226132988929
229,Dead_Flowers,21.269478458049885,HIGH,MID,0.3394249081611633
230,Dead_Flowers,21.36235827664399,HIGH,MID,0.3266000747680664
231,Dead_Flowers,21.455238095238094,HIGH,MID,0.4516006708145141
232,Dead_Flowers,21.5481179138322,HIGH,MID,0.3413382172584533
233,Dead_Flowers,21.640997732426303,HIGH,MID,0.2890362441539764
234,Dead_Flowers,21.73387755102041,HIGH,MID,0.286575436592102
235,Dead_Flowers,21.826757369614512,HIGH,MID,0.2567877173423767
236,Dead_Flowers,21.91963718820862,HIGH,MID,0.2968941926956177
237,Dead_Flowers,22.01251700680272,HIGH,MID,0.50169837474823
238,Dead_Flowers,22.105396825396827,HIGH,MID,0.2964120805263519
239,Dead_Flowers,22.19827664399093,HIGH,MID,0.280266135931015
240,Dead_Flowers,22.291156462585032,HIGH,MID,0.250863641500473
241,Dead_Flowers,22.38403628117914,HIGH,MID,0.2799970209598541
242,Dead_Flowers,22.47691609977324,HIGH,MID,0.3841548562049866
243,Dead_Flowers,22.569795918367348,HIGH,HIGH,0.4629087150096893
244,Dead_Flowers,22.66267573696145,HIGH,HIGH,0.3532981872558594
245,Dead_Flowers,22.755555555555556,HIGH,HIGH,0.3035959601402282
246,Dead_Flowers,22.84843537414966,HIGH,HIGH,0.341583788394928
247,Dead_Flowers,22.941315192743765,HIGH,HIGH,0.3654170632362366
248,Dead_Flowers,23.034195011337868,HIGH,HIGH,0.3761102259159088
249,Dead_Flowers,23.127074829931978,HIGH,HIGH,0.3730602860450744
250,Dead_Flowers,23.219954648526077,HIGH,HIGH,0.3765028417110443
251,Dead_Flowers,23.312834467120183,HIGH,HIGH,0.3814767897129059
252,Dead_Flowers,23.40571428571429,HIGH,HIGH,0.3625580370426178
253,Dead_Flowers,23.49859410430839,HIGH,HIGH,0.3713237941265106
254,Dead_Flowers,23.591473922902495,HIGH,HIGH,0.3805118799209595
255,Dead_Flowers,23.684353741496597,HIGH,HIGH,0.2944529056549072
256,Dead_Flowers,23.777233560090703,HIGH,HIGH,0.4444454908370971
257,Dead_Flowers,23.87011337868481,HIGH,HIGH,0.3358272016048431
258,Dead_Flowers,23.962993197278912,HIGH,HIGH,0.1546927988529205
259,Dead_Flowers,24.055873015873015,HIGH,HIGH,0.0940755307674408
260,Dead_Flowers,24.14875283446712,HIGH,HIGH,0.3821369111537933
261,Dead_Flowers,24.241632653061224,HIGH,HIGH,0.3231390416622162
262,Dead_Flowers,24.33451247165533,HIGH,HIGH,0.4399490058422088
263,Dead_Flowers,24.427392290249433,HIGH,HIGH,0.3286448419094085
264,Dead_Flowers,24.52027210884354,HIGH,HIGH,0.2774211466312408
265,Dead_Flowers,24.61315192743764,HIGH,HIGH,0.2972959876060486
266,Dead_Flowers,24.706031746031748,HIGH,HIGH,0.273647129535675
267,Dead_Flowers,24.79891156462585,HIGH,HIGH,0.3812655508518219
268,Dead_Flowers,24.891791383219953,HIGH,HIGH,0.4490066766738891
269,Dead_Flowers,24.98467120181406,HIGH,HIGH,0.2853986620903015
270,Dead_Flowers,25.07755102040816,HIGH,HIGH,0.2762840688228607
271,Dead_Flowers,25.170430839002268,HIGH,HIGH,0.265748381614685
272,Dead_Flowers,25.26331065759637,HIGH,HIGH,0.3061252534389496
273,Dead_Flowers,25.356190476190477,HIGH,HIGH,0.4674247503280639
274,Dead_Flowers,25.44907029478458,HIGH,HIGH,0.4089574217796325
275,Dead_Flowers,25.54195011337869,HIGH,HIGH,0.314676821231842
276,Dead_Flowers,25.63482993197279,HIGH,HIGH,0.2977269887924194
